110;197;157;237;land;false;plains;1
111;239;238;25;land;false;plains;1
112;175;242;145;land;false;plains;1
113;251;214;182;land;false;plains;1
114;128;241;157;land;true;plains;1
115;240;207;57;land;true;plains;1
116;108;235;222;land;true;plains;1
117;254;218;86;land;false;plains;1
118;236;249;86;land;true;plains;1
119;125;163;252;land;false;plains;1
120;125;162;224;land;true;plains;1
121;220;242;229;land;false;plains;1
122;236;248;238;land;false;plains;1
123;218;192;99;land;false;plains;1
124;174;199;217;land;false;plains;1
125;147;150;217;land;true;plains;1
126;228;128;243;land;false;plains;1
127;237;192;247;land;true;plains;1
128;233;151;187;land;false;plains;1
129;152;120;250;land;true;plains;1
130;184;156;170;land;true;plains;1
131;195;154;172;land;false;plains;1
132;239;236;192;land;true;plains;1
133;244;128;241;land;true;plains;1
134;191;247;141;land;true;plains;1
135;145;214;254;land;true;plains;1
136;250;190;165;land;false;plains;1
137;220;59;228;land;false;plains;1
138;207;142;245;land;false;plains;1
139;180;202;151;land;true;plains;1
140;218;101;215;land;false;plains;1
141;197;167;227;land;true;plains;1
142;225;181;140;land;false;plains;1
143;94;232;239;land;false;plains;1
144;176;224;233;land;true;plains;1
145;172;245;210;land;true;plains;1
146;183;187;203;land;true;plains;1
147;243;230;88;land;false;plains;1
148;186;87;248;land;true;plains;1
149;203;105;197;land;false;plains;1
150;204;190;143;land;true;plains;1
151;89;233;229;land;false;plains;1
152;218;186;227;land;true;plains;1
153;222;202;130;land;false;plains;1
154;157;185;182;land;true;plains;1
155;250;222;118;land;false;plains;1
156;190;170;161;land;false;plains;1
157;190;192;250;land;false;plains;1
158;238;126;237;land;true;plains;1
159;241;174;204;land;true;plains;1
160;218;221;201;land;true;plains;1
161;146;174;252;land;true;plains;1
162;167;111;249;land;false;plains;1
163;98;242;196;land;false;plains;1
164;227;243;85;land;false;plains;1
165;231;131;243;land;true;plains;1
166;212;214;81;land;false;plains;1
167;28;248;250;land;true;plains;1
168;239;142;201;land;false;plains;1
169;167;241;136;land;false;plains;1
170;91;238;229;land;true;plains;1
171;200;242;83;land;true;plains;1
172;176;191;231;land;true;plains;1
173;177;202;178;land;true;plains;1
174;199;191;182;land;false;plains;1
175;231;231;101;land;true;plains;1
176;222;185;223;land;false;plains;1
177;237;173;207;land;true;plains;1
178;244;187;163;land;true;plains;1
179;201;169;222;land;true;plains;1
180;234;18;254;land;true;plains;1
181;250;130;124;land;false;plains;1
182;115;189;238;land;false;plains;1
183;119;224;178;land;true;plains;1
184;248;134;249;land;false;plains;1
185;203;139;240;land;true;plains;1
186;187;222;220;land;true;plains;1
187;252;117;195;land;true;plains;1
188;210;195;163;land;true;plains;1
189;129;248;150;land;true;plains;1
190;175;222;182;land;true;plains;1
191;136;239;248;land;false;plains;1
192;249;46;218;land;true;plains;1
193;139;168;246;land;true;plains;1
194;206;180;171;land;true;plains;1
195;172;177;200;land;false;plains;1
196;235;150;125;land;false;plains;1
197;166;220;221;land;false;plains;1
198;201;207;179;land;false;plains;1
199;200;57;251;land;false;plains;1
200;159;218;128;land;true;plains;1
201;197;146;204;land;false;plains;1
202;203;66;239;land;true;plains;1
203;156;211;143;land;true;plains;1
204;178;226;232;land;true;plains;1
205;204;186;202;land;true;plains;1
206;46;241;231;land;true;plains;1
207;146;249;162;land;true;plains;1
208;159;249;127;land;true;plains;1
209;189;184;170;land;true;plains;1
210;205;251;213;land;true;plains;1
211;245;233;167;land;true;plains;1
212;201;55;247;land;false;plains;1
213;173;243;126;land;false;plains;1
214;189;224;247;land;true;plains;1
215;226;253;97;land;true;plains;1
216;159;203;187;land;true;plains;1
217;167;248;90;land;true;plains;1
218;215;158;227;land;true;plains;1
219;186;180;210;land;true;plains;1
220;203;245;150;land;false;plains;1
221;246;132;246;land;true;plains;1
222;105;246;166;land;false;plains;1
223;194;133;247;land;false;plains;1
224;114;253;228;land;false;plains;1
225;159;118;238;land;false;plains;1
226;245;221;64;land;true;plains;1
227;196;181;127;land;true;plains;1
228;243;229;192;land;false;plains;1
229;224;198;202;land;true;plains;1
230;178;201;155;land;false;plains;1
231;213;212;188;land;false;plains;1
232;216;249;213;land;false;plains;1
233;185;168;242;land;false;plains;1
234;144;245;193;land;false;plains;1
235;156;227;185;land;true;plains;1
236;237;113;169;land;false;plains;1
237;232;63;227;land;false;plains;1
238;148;212;174;land;false;plains;1
239;224;144;142;land;true;plains;1
240;206;75;231;land;false;plains;1
241;213;215;248;land;false;plains;1
242;182;231;215;land;false;plains;1
243;235;161;130;land;false;plains;1
244;236;170;234;land;false;plains;1
245;230;225;230;land;false;plains;1
246;249;234;240;land;false;plains;1
247;165;202;158;land;true;plains;1
248;138;239;239;land;true;plains;1
249;231;56;247;land;false;plains;1
250;252;98;220;land;true;plains;1
251;118;233;226;land;true;plains;1
252;243;28;252;land;false;plains;1
253;27;253;233;land;true;plains;1
254;240;181;135;land;false;plains;1
255;208;159;208;land;false;plains;1
256;219;234;212;land;false;plains;1
257;251;236;19;land;false;plains;1
258;203;126;198;land;true;plains;1
259;142;136;254;land;false;plains;1
260;230;203;190;land;true;plains;1
261;134;183;217;land;false;plains;1
262;224;160;139;land;true;plains;1
263;235;246;56;land;false;plains;1
264;150;247;194;land;false;plains;1
265;168;132;221;land;true;plains;1
266;83;185;235;land;false;plains;1
267;231;184;233;land;true;plains;1
268;147;161;228;land;true;plains;1
269;244;125;225;land;true;plains;1
270;170;142;209;land;false;plains;1
271;205;144;232;land;true;plains;1
272;231;201;224;land;false;plains;1
273;173;209;179;land;true;plains;1
274;162;220;123;land;false;plains;1
275;200;211;100;land;false;plains;1
276;246;69;253;land;true;plains;1
277;219;208;198;land;true;plains;1
278;232;227;153;land;true;plains;1
279;189;108;245;land;false;plains;1
280;177;195;148;land;false;plains;1
281;67;246;196;land;false;plains;1
282;216;244;51;land;true;plains;1
283;158;187;213;land;true;plains;1
284;122;235;232;land;true;plains;1
285;245;151;122;land;true;plains;1
286;83;239;212;land;true;plains;1
287;247;145;251;land;false;plains;1
288;213;118;173;land;true;plains;1
289;193;240;129;land;true;plains;1
290;194;169;211;land;true;plains;1
291;235;133;137;land;true;plains;1
292;239;157;116;land;true;plains;1
293;186;220;98;land;false;plains;1
294;155;99;250;land;false;plains;1
295;227;168;179;land;true;plains;1
296;149;239;201;land;true;plains;1
297;169;222;230;land;true;plains;1
298;178;241;207;land;true;plains;1
299;238;190;158;land;true;plains;1
300;59;218;249;land;false;plains;1
301;249;174;183;land;true;plains;1
302;121;225;181;land;true;plains;1
303;239;20;249;land;false;plains;1
304;41;209;254;land;true;plains;1
305;133;171;234;land;true;plains;1
306;77;190;241;land;true;plains;1
307;208;250;251;land;true;plains;1
308;226;120;230;land;false;plains;1
309;178;110;252;land;true;plains;1
310;236;251;68;land;true;plains;1
311;214;247;44;land;true;plains;1
312;176;158;221;land;false;plains;1
313;196;181;207;land;false;plains;1
314;207;135;177;land;true;plains;1
315;186;170;213;land;true;plains;1
316;206;185;168;land;false;plains;1
317;181;195;130;land;false;plains;1
318;224;231;182;land;true;plains;1
319;185;124;250;land;false;plains;1
320;214;211;250;land;true;plains;1
321;181;250;79;land;false;plains;1
322;212;216;78;land;false;plains;1
323;205;118;209;land;true;plains;1
324;243;204;131;land;false;plains;1
325;253;156;111;land;false;plains;1
326;170;204;217;land;true;plains;1
327;209;63;245;land;true;plains;1
328;66;224;220;land;false;plains;1
329;139;179;208;land;true;plains;1
330;206;182;242;land;false;plains;1
331;254;90;240;land;true;plains;1
332;141;236;196;land;true;plains;1
333;228;229;148;land;true;plains;1
334;229;218;233;land;true;plains;1
335;127;207;242;land;false;plains;1
336;216;52;252;land;true;plains;1
337;243;211;194;land;false;plains;1
338;232;110;175;land;false;plains;1
339;94;221;242;land;false;plains;1
340;220;136;159;land;true;plains;1
341;224;222;104;land;true;plains;1
342;233;234;91;land;false;plains;1
343;145;201;186;land;true;plains;1
344;236;139;204;land;true;plains;1
345;173;223;207;land;true;plains;1
346;118;226;251;land;false;plains;1
347;224;124;231;land;true;plains;1
348;232;220;137;land;false;plains;1
349;251;162;230;land;true;plains;1
350;252;86;240;land;false;plains;1
351;231;107;216;land;false;plains;1
352;241;163;219;land;true;plains;1
353;72;232;247;land;true;plains;1
354;192;125;199;land;true;plains;1
355;249;99;154;land;false;plains;1
356;212;243;95;land;true;plains;1
357;219;134;229;land;true;plains;1
358;237;190;177;land;false;plains;1
359;239;84;248;land;true;plains;1
360;226;214;63;land;true;plains;1
361;196;172;211;land;false;plains;1
362;176;144;198;land;true;plains;1
363;230;233;221;land;true;plains;1
364;244;51;224;land;false;plains;1
365;162;231;190;land;true;plains;1
366;243;220;206;land;false;plains;1
367;238;137;192;land;true;plains;1
368;219;139;178;land;true;plains;1
369;203;152;230;land;false;plains;1
370;226;236;245;land;false;plains;1
371;35;236;236;land;false;plains;1
372;131;174;225;land;true;plains;1
373;226;217;212;land;false;plains;1
374;219;153;240;land;false;plains;1
375;126;185;201;land;true;plains;1
376;251;220;219;land;false;plains;1
377;242;187;239;land;true;plains;1
378;131;252;230;land;false;plains;1
379;108;222;248;land;false;plains;1
380;208;197;178;land;true;plains;1
381;167;226;209;land;false;plains;1
382;201;246;145;land;true;plains;1
383;250;232;236;land;false;plains;1
384;226;221;207;land;true;plains;1
385;144;194;208;land;true;plains;1
386;114;172;233;land;true;plains;1
387;205;220;86;land;false;plains;1
388;245;77;241;land;false;plains;1
389;254;147;148;land;true;plains;1
390;170;108;252;land;false;plains;1
391;136;166;238;land;false;plains;1
392;214;210;209;land;false;plains;1
393;146;170;219;land;false;plains;1
394;218;244;163;land;true;plains;1
395;156;154;243;land;true;plains;1
396;154;171;197;land;false;plains;1
397;219;249;213;land;true;plains;1
398;241;42;234;land;false;plains;1
399;245;81;199;land;false;plains;1
400;187;237;120;land;true;plains;1
401;254;118;209;land;false;plains;1
402;254;129;230;land;true;plains;1
403;121;210;199;land;false;plains;1
404;239;171;211;land;true;plains;1
405;200;254;238;land;false;plains;1
406;181;172;238;land;true;plains;1
407;196;102;252;land;true;plains;1
408;231;59;216;land;false;plains;1
409;162;222;165;land;false;plains;1
410;229;164;254;land;true;plains;1
411;240;196;208;land;false;plains;1
412;240;230;124;land;false;plains;1
413;246;143;150;land;true;plains;1
414;163;167;195;land;false;plains;1
415;227;44;235;land;true;plains;1
416;137;227;195;land;true;plains;1
417;215;235;70;land;false;plains;1
418;240;86;245;land;false;plains;1
419;203;130;206;land;true;plains;1
420;47;228;236;land;true;plains;1
421;127;225;237;land;false;plains;1
422;242;246;222;land;true;plains;1
423;237;143;145;land;true;plains;1
424;76;234;229;land;false;plains;1
425;244;164;175;land;false;plains;1
426;229;195;200;land;false;plains;1
427;211;193;140;land;true;plains;1
428;222;131;195;land;false;plains;1
429;176;191;189;land;true;plains;1
430;106;198;197;land;true;plains;1
431;217;97;229;land;true;plains;1
432;151;247;144;land;true;plains;1
433;246;206;95;land;true;plains;1
434;142;218;209;land;false;plains;1
435;75;238;208;land;false;plains;1
436;253;165;236;land;false;plains;1
437;239;103;238;land;false;plains;1
438;104;222;206;land;true;plains;1
439;228;234;226;land;false;plains;1
440;239;212;69;land;false;plains;1
441;223;247;172;land;true;plains;1
442;122;190;229;land;true;plains;1
443;187;253;111;land;true;plains;1
444;230;251;224;land;false;plains;1
445;241;173;194;land;true;plains;1
446;161;231;216;land;false;plains;1
447;236;205;231;land;true;plains;1
448;221;94;244;land;true;plains;1
449;174;217;165;land;false;plains;1
450;167;169;192;land;false;plains;1
451;161;219;185;land;false;plains;1
452;193;141;250;land;true;plains;1
453;179;207;160;land;true;plains;1
454;235;78;223;land;true;plains;1
455;173;197;194;land;false;plains;1
456;165;216;197;land;false;plains;1
457;95;209;210;land;true;plains;1
458;221;252;36;land;true;plains;1
459;230;197;206;land;false;plains;1
460;179;242;232;land;false;plains;1
461;58;242;228;land;true;plains;1
462;134;197;182;land;true;plains;1
463;187;206;114;land;false;plains;1
464;101;244;179;land;true;plains;1
465;228;230;179;land;true;plains;1
466;178;236;190;land;true;plains;1
467;141;175;207;land;true;plains;1
468;250;174;244;land;false;plains;1
469;212;173;213;land;true;plains;1
470;221;228;165;land;false;plains;1
471;181;96;238;land;false;plains;1
472;209;134;185;land;true;plains;1
473;206;141;202;land;false;plains;1
474;216;163;254;land;false;plains;1
475;234;57;232;land;false;plains;1
476;243;193;77;land;true;plains;1
477;141;198;243;land;false;plains;1
478;213;220;126;land;true;plains;1
479;171;213;122;land;true;plains;1
480;149;222;157;land;true;plains;1
481;199;101;222;land;true;plains;1
482;108;221;192;land;true;plains;1
483;169;240;247;land;false;plains;1
484;227;208;209;land;false;plains;1
485;171;216;229;land;true;plains;1
486;232;242;168;land;false;plains;1
487;231;104;207;land;true;plains;1
488;49;234;254;land;true;plains;1
489;171;193;139;land;false;plains;1
490;238;108;173;land;false;plains;1
491;146;167;204;land;false;plains;1
492;237;209;156;land;false;plains;1
493;254;200;84;land;true;plains;1
494;248;25;233;land;false;plains;1
495;213;85;253;land;true;plains;1
496;205;196;124;land;false;plains;1
497;190;195;220;land;true;plains;1
498;195;202;225;land;false;plains;1
499;163;172;180;land;false;plains;1
500;227;91;225;land;false;plains;1
501;254;83;170;land;false;plains;1
502;248;234;245;land;true;plains;1
503;242;246;180;land;false;plains;1
504;229;152;249;land;false;plains;1
505;253;219;48;land;true;plains;1
506;164;189;163;land;false;plains;1
507;237;239;217;land;true;plains;1
508;171;151;249;land;true;plains;1
509;100;221;234;land;false;plains;1
510;251;195;55;land;true;plains;1
511;160;172;226;land;true;plains;1
512;128;165;236;land;true;plains;1
513;191;105;221;land;true;plains;1
514;65;250;202;land;true;plains;1
515;227;171;186;land;false;plains;1
516;145;208;184;land;false;plains;1
517;197;236;70;land;false;plains;1
518;173;237;195;land;true;plains;1
519;151;204;218;land;false;plains;1
520;199;250;66;land;false;plains;1
521;221;219;162;land;true;plains;1
522;241;119;217;land;false;plains;1
523;250;162;93;land;false;plains;1
524;47;241;249;land;false;plains;1
525;239;42;242;land;false;plains;1
526;254;216;241;land;false;plains;1
527;183;117;215;land;true;plains;1
528;167;211;156;land;false;plains;1
529;252;135;141;land;true;plains;1
530;174;240;151;land;true;plains;1
531;230;174;220;land;true;plains;1
532;243;167;146;land;true;plains;1
533;220;225;209;land;true;plains;1
534;109;207;222;land;false;plains;1
535;198;90;220;land;true;plains;1
536;203;181;233;land;false;plains;1
537;205;228;212;land;false;plains;1
538;233;183;209;land;true;plains;1
539;158;248;160;land;false;plains;1
540;250;167;165;land;false;plains;1
541;221;217;139;land;false;plains;1
542;92;251;183;land;false;plains;1
543;181;204;192;land;false;plains;1
544;239;241;76;land;true;plains;1
545;249;167;209;land;false;plains;1
546;208;241;231;land;true;plains;1
547;224;117;234;land;false;plains;1
548;120;238;149;land;true;plains;1
549;163;228;140;land;false;plains;1
550;168;222;170;land;false;plains;1
551;247;109;145;land;true;plains;1
552;242;135;192;land;true;plains;1
553;103;203;197;land;true;plains;1
554;187;181;183;land;true;plains;1
555;216;222;214;land;true;plains;1
556;253;161;94;land;true;plains;1
557;196;113;233;land;false;plains;1
558;221;211;69;land;true;plains;1
559;191;229;230;land;true;plains;1
560;148;234;148;land;true;plains;1
561;121;238;222;land;false;plains;1
562;174;118;246;land;true;plains;1
563;213;223;222;land;false;plains;1
564;139;191;199;land;true;plains;1
565;240;227;232;land;false;plains;1
566;172;228;103;land;false;plains;1
567;211;169;203;land;true;plains;1
568;189;186;252;land;true;plains;1
569;238;240;69;land;false;plains;1
570;180;243;182;land;true;plains;1
571;181;141;251;land;false;plains;1
572;140;212;209;land;true;plains;1
573;218;118;219;land;false;plains;1
574;251;250;83;land;false;plains;1
575;217;171;158;land;true;plains;1
576;230;206;191;land;true;plains;1
577;134;157;234;land;true;plains;1
578;241;105;226;land;false;plains;1
579;150;185;179;land;false;plains;1
580;253;245;72;land;true;plains;1
581;204;243;114;land;false;plains;1
582;250;250;1;land;false;plains;1
583;190;243;250;land;true;plains;1
584;224;173;115;land;false;plains;1
585;237;198;185;land;false;plains;1
586;245;191;137;land;true;plains;1
587;143;210;217;land;true;plains;1
588;204;156;188;land;true;plains;1
589;225;141;218;land;true;plains;1
590;132;194;184;land;true;plains;1
591;186;203;153;land;false;plains;1
592;141;116;254;land;false;plains;1
593;239;220;194;land;true;plains;1
594;182;242;235;land;true;plains;1
595;239;172;92;land;false;plains;1
596;174;162;184;land;true;plains;1
597;131;187;203;land;true;plains;1
598;206;228;102;land;false;plains;1
599;136;243;187;land;false;plains;1
600;234;137;251;land;true;plains;1
601;246;118;240;land;true;plains;1
602;210;125;198;land;false;plains;1
603;242;211;210;land;false;plains;1
604;113;175;220;land;true;plains;1
605;186;242;154;land;true;plains;1
606;127;241;214;land;false;plains;1
607;130;178;236;land;false;plains;1
608;219;113;184;land;false;plains;1
609;166;146;235;land;true;plains;1
610;239;77;251;land;true;plains;1
611;116;251;135;land;false;plains;1
612;229;208;175;land;true;plains;1
613;113;201;228;land;true;plains;1
614;178;224;111;land;false;plains;1
615;229;163;127;land;false;plains;1
616;219;86;236;land;true;plains;1
617;179;246;182;land;true;plains;1
618;237;202;86;land;true;plains;1
619;229;223;149;land;true;plains;1
620;92;219;233;land;false;plains;1
621;72;200;244;land;false;plains;1
622;224;228;251;land;true;plains;1
623;251;231;98;land;false;plains;1
624;98;244;185;land;true;plains;1
625;116;241;207;land;true;plains;1
626;64;224;247;land;true;plains;1
627;227;67;223;land;false;plains;1
628;80;254;251;land;true;plains;1
629;65;222;228;land;false;plains;1
630;210;184;178;land;true;plains;1
631;174;236;124;land;false;plains;1
632;67;250;204;land;false;plains;1
633;222;243;96;land;true;plains;1
634;188;205;243;land;true;plains;1
635;242;163;149;land;false;plains;1
636;197;188;240;land;false;plains;1
637;254;116;141;land;false;plains;1
638;183;185;134;land;true;plains;1
639;223;26;253;land;true;plains;1
640;209;214;163;land;true;plains;1
641;237;120;194;land;false;plains;1
642;215;240;141;land;true;plains;1
643;220;190;149;land;false;plains;1
644;251;243;48;land;true;plains;1
645;251;103;155;land;true;plains;1
646;116;229;221;land;true;plains;1
647;248;106;189;land;true;plains;1
648;233;251;28;land;true;plains;1
649;152;242;125;land;false;plains;1
650;147;172;240;land;true;plains;1
651;198;120;214;land;false;plains;1
652;174;254;146;land;true;plains;1
653;245;136;225;land;false;plains;1
654;186;102;241;land;false;plains;1
655;230;211;162;land;true;plains;1
656;186;122;199;land;false;plains;1
657;242;148;168;land;false;plains;1
658;237;134;201;land;false;plains;1
659;181;212;161;land;false;plains;1
660;153;124;249;land;true;plains;1
661;59;245;226;land;false;plains;1
662;223;245;142;land;false;plains;1
663;246;219;161;land;true;plains;1
664;212;164;172;land;false;plains;1
665;189;128;195;land;true;plains;1
666;235;179;166;land;false;plains;1
667;182;173;207;land;false;plains;1
668;177;162;247;land;true;plains;1
669;35;253;215;land;true;plains;1
670;241;164;167;land;true;plains;1
671;229;163;112;land;true;plains;1
672;220;243;236;land;true;plains;1
673;187;159;221;land;true;plains;1
674;189;167;157;land;true;plains;1
675;147;229;226;land;true;plains;1
676;174;122;220;land;true;plains;1
677;234;101;251;land;true;plains;1
678;231;58;222;land;false;plains;1
679;191;182;198;land;false;plains;1
680;199;197;250;land;true;plains;1
681;187;131;235;land;true;plains;1
682;151;247;137;land;true;plains;1
683;193;155;156;land;false;plains;1
684;223;90;190;land;false;plains;1
685;252;234;37;land;false;plains;1
686;205;217;252;land;false;plains;1
687;232;75;207;land;false;plains;1
688;156;236;251;land;true;plains;1
689;168;125;225;land;false;plains;1
690;199;229;221;land;false;plains;1
691;61;246;236;land;true;plains;1
692;11;244;246;land;true;plains;1
693;243;138;180;land;true;plains;1
694;217;135;167;land;false;plains;1
695;138;240;192;land;true;plains;1
696;68;246;241;land;false;plains;1
697;210;111;218;land;false;plains;1
698;191;115;205;land;true;plains;1
699;164;206;158;land;false;plains;1
700;54;247;247;land;true;plains;1
701;216;252;193;land;true;plains;1
702;87;214;236;land;true;plains;1
703;200;249;137;land;true;plains;1
704;164;198;249;land;true;plains;1
705;197;167;221;land;false;plains;1
706;144;157;236;land;false;plains;1
707;135;218;187;land;false;plains;1
708;253;185;248;land;false;plains;1
709;214;202;216;land;true;plains;1
710;190;234;173;land;false;plains;1
711;219;195;234;land;true;plains;1
712;171;233;235;land;true;plains;1
713;184;237;117;land;true;plains;1
714;252;92;206;land;false;plains;1
715;160;253;153;land;false;plains;1
716;197;190;193;land;false;plains;1
717;93;188;230;land;true;plains;1
718;253;208;173;land;false;plains;1
719;148;191;229;land;false;plains;1
720;229;229;45;land;true;plains;1
721;237;81;231;land;false;plains;1
722;204;244;91;land;false;plains;1
723;224;212;250;land;false;plains;1
724;218;158;223;land;false;plains;1
725;174;205;218;land;true;plains;1
726;245;214;114;land;false;plains;1
727;249;157;221;land;true;plains;1
728;180;246;123;land;false;plains;1
729;187;219;141;land;true;plains;1
730;201;175;207;land;true;plains;1
731;191;218;123;land;true;plains;1
732;220;202;86;land;false;plains;1
733;246;116;236;land;false;plains;1
734;176;168;186;land;false;plains;1
735;247;178;154;land;false;plains;1
736;156;253;92;land;false;plains;1
737;103;198;215;land;true;plains;1
738;230;169;153;land;true;plains;1
739;149;168;241;land;true;plains;1
740;240;148;153;land;true;plains;1
741;239;160;138;land;true;plains;1
742;195;214;171;land;false;plains;1
743;247;218;148;land;true;plains;1
744;246;107;239;land;false;plains;1
745;139;181;212;land;false;plains;1
746;209;175;158;land;false;plains;1
747;170;252;184;land;false;plains;1
748;229;67;206;land;true;plains;1
749;234;247;29;land;false;plains;1
750;178;138;208;land;true;plains;1
751;151;250;191;land;true;plains;1
752;167;173;173;land;true;plains;1
753;253;226;254;land;false;plains;1
754;175;217;164;land;false;plains;1
755;250;199;121;land;true;plains;1
756;168;137;212;land;false;plains;1
757;126;158;222;land;false;plains;1
758;200;234;185;land;false;plains;1
759;135;212;213;land;false;plains;1
760;107;211;223;land;false;plains;1
761;202;133;239;land;false;plains;1
762;226;251;128;land;true;plains;1
763;247;241;207;land;true;plains;1
764;250;85;191;land;true;plains;1
765;176;161;185;land;false;plains;1
766;193;172;251;land;true;plains;1
767;105;253;174;land;false;plains;1
768;89;254;197;land;true;plains;1
769;128;243;143;land;false;plains;1
770;102;213;188;land;true;plains;1
771;254;178;108;land;false;plains;1
772;212;250;110;land;false;plains;1
773;237;227;81;land;true;plains;1
774;169;181;193;land;false;plains;1
775;116;196;232;land;true;plains;1
776;235;157;145;land;false;plains;1
777;254;205;232;land;false;plains;1
778;149;114;253;land;true;plains;1
779;37;237;249;land;true;plains;1
780;198;155;244;land;true;plains;1
781;86;224;209;land;true;plains;1
782;239;189;101;land;false;plains;1
783;124;240;254;land;true;plains;1
784;229;146;184;land;false;plains;1
785;63;242;199;land;true;plains;1
786;118;204;239;land;false;plains;1
787;225;220;230;land;true;plains;1
788;225;246;30;land;true;plains;1
789;193;117;230;land;false;plains;1
790;202;112;252;land;true;plains;1
791;200;205;112;land;false;plains;1
792;186;220;187;land;true;plains;1
793;197;185;134;land;false;plains;1
794;108;221;222;land;true;plains;1
795;159;166;239;land;false;plains;1
796;227;155;209;land;true;plains;1
797;124;171;234;land;false;plains;1
798;206;247;154;land;true;plains;1
799;77;250;250;land;true;plains;1
800;175;184;179;land;false;plains;1
801;153;196;224;land;true;plains;1
802;240;167;229;land;true;plains;1
803;212;190;135;land;true;plains;1
804;246;89;211;land;true;plains;1
805;204;162;213;land;true;plains;1
806;242;158;179;land;true;plains;1
807;158;226;182;land;true;plains;1
808;121;142;253;land;false;plains;1
809;178;220;232;land;true;plains;1
810;211;152;162;land;false;plains;1
811;128;148;253;land;true;plains;1
812;237;70;252;land;false;plains;1
813;197;143;232;land;true;plains;1
814;228;251;95;land;false;plains;1
815;120;218;196;land;true;plains;1
816;219;182;178;land;false;plains;1
817;196;157;184;land;true;plains;1
818;195;104;220;land;false;plains;1
819;253;78;177;land;true;plains;1
820;184;170;159;land;false;plains;1
821;179;126;231;land;false;plains;1
822;236;48;243;land;false;plains;1
