1;bunker;4899.00;21.88;1851.00;4.47;0
1;bunker;4864.00;17.70;1893.00;0.85;0
1;bunker;4884.00;23.08;1857.00;3.52;0
1;bunker;4934.00;11.10;1861.00;5.08;0
1;bunker;4891.00;21.27;1896.00;2.92;0
1;bunker;4877.00;15.00;1908.00;5.58;0
1;bunker;4874.00;24.50;1879.00;1.96;0
1;bunker;4862.00;10.88;1833.00;4.98;0
1;bunker;4893.00;24.20;1875.00;6.19;0
1;bunker;4847.00;12.35;1882.00;4.03;0
1;bunker;4871.00;11.65;1834.00;0.41;0
1;bunker;4885.00;25.20;1869.00;1.97;0
1;bunker;4888.00;11.68;1917.00;4.63;0
1;bunker;4883.00;19.30;1845.00;2.47;0
1;bunker;4907.00;10.95;1829.00;5.14;0
1;bunker;4894.00;17.33;1905.00;0.41;0
1;bunker;4858.00;17.15;1886.00;4.54;0
1;bunker;4912.00;12.57;1839.00;0.92;0
1;bunker;4911.00;19.38;1889.00;2.48;0
1;bunker;4889.00;12.65;1832.00;5.14;0
1;bunker;4883.00;11.65;1829.00;2.98;0
1;bunker;4844.00;11.68;1873.00;4.19;0
1;bunker;4870.00;11.10;1918.00;0.92;0
1;bunker;4858.00;12.57;1848.00;3.59;0
1;bunker;4909.00;11.10;1915.00;6.25;0
1;bunker;4902.00;16.63;1903.00;2.64;0
1;bunker;4906.00;18.05;1847.00;5.65;0
1;bunker;4869.00;14.98;1904.00;2.04;0
1;bunker;4884.00;20.40;1847.00;4.70;0
1;bunker;4931.00;11.78;1885.00;2.54;0
1;bunker;4852.00;12.43;1854.00;4.10;0
1;bunker;4851.00;11.63;1898.00;0.48;0
1;bunker;4915.00;18.00;1856.00;3.15;0
1;bunker;4860.00;20.20;1874.00;6.16;0
1;bunker;4928.00;11.10;1897.00;1.09;0
1;bunker;4920.00;11.10;1838.00;5.21;0
1;bunker;4927.00;12.95;1885.00;1.59;0
1;bunker;4875.00;23.90;1863.00;3.15;0
1;bunker;4931.00;11.23;1854.00;0.99;0
1;bunker;4855.00;11.23;1842.00;3.66;0
1;bunker;4922.00;16.35;1867.00;0.04;0
1;bunker;4901.00;23.08;1879.00;1.60;0
1;bunker;4844.00;10.80;1854.00;5.72;0
1;bunker;4926.00;11.10;1845.00;0.65;0
1;bunker;4918.00;13.48;1898.00;4.77;0
1;bunker;4895.00;10.95;1826.00;0.04;0
1;bunker;4841.00;11.23;1877.00;4.17;0
1;coastal_bunker;4898.00;9.85;1824.00;0.00;0
1;coastal_bunker;4905.00;9.85;1826.00;0.64;0
1;coastal_bunker;4930.00;10.88;1900.00;-4.17;0
1;coastal_bunker;4848.00;10.32;1845.00;-1.11;0
1;coastal_bunker;4905.00;10.80;1920.00;-4.55;0
1;coastal_bunker;4930.00;10.95;1848.00;0.79;0
1;coastal_bunker;4861.00;9.50;1831.00;-1.29;0
1;coastal_bunker;4864.00;9.85;1918.00;-2.90;0
1;coastal_bunker;4919.00;10.88;1835.00;0.98;0
1;coastal_bunker;4923.00;10.88;1908.00;-3.61;0
1;coastal_bunker;4935.00;11.03;1861.00;1.57;0
1;coastal_bunker;4890.00;10.80;1924.00;-3.39;0
1;coastal_bunker;4937.00;10.95;1881.00;1.57;0
1;coastal_bunker;4840.00;9.85;1885.00;-1.89;0
1;coastal_bunker;4848.00;10.80;1902.00;-2.94;0
1;coastal_bunker;4912.00;10.95;1831.00;0.46;0
1;coastal_bunker;4938.00;10.80;1874.00;1.33;0
1;coastal_bunker;4878.00;9.50;1824.00;-0.38;0
1;coastal_bunker;4850.00;10.80;1905.00;-2.36;0
1;coastal_bunker;4841.00;9.85;1858.00;-1.33;0
1;coastal_bunker;4840.00;10.32;1864.00;-1.57;0
1;coastal_bunker;4838.00;9.85;1876.00;-1.89;0
1;coastal_bunker;4875.00;10.32;1922.00;-3.14;0
1;coastal_bunker;4855.00;9.85;1837.00;0.00;0
1;coastal_bunker;4933.00;10.80;1895.00;-4.25;0
1;coastal_bunker;4912.00;10.80;1917.00;-3.70;0
1;dockyard;4933.00;10.80;1896.00;-4.25;0
1;anti_air_building;4882.00;11.10;1920.00;4.40;0
1;anti_air_building;4917.00;13.48;1899.00;5.96;0
1;anti_air_building;4848.00;13.18;1878.00;2.34;0
1;synthetic_refinery;4908.00;22.60;1871.00;0.18;0
1;radar_station;4889.00;25.10;1874.00;3.22;0
1;rocket_site;4927.00;11.68;1894.00;4.40;0
1;nuclear_reactor;4866.00;15.38;1901.00;0.79;0
2;arms_factory;1682.00;24.40;1850.00;0.71;0
2;arms_factory;1666.00;21.50;1846.00;4.83;0
2;arms_factory;1685.00;24.60;1855.00;0.11;0
2;arms_factory;1722.00;13.32;1867.00;2.78;0
2;arms_factory;1683.00;23.50;1878.00;5.44;0
2;arms_factory;1659.00;22.25;1857.00;2.17;0
2;industrial_complex;1703.00;22.25;1867.00;3.38;0
2;industrial_complex;1646.00;11.10;1834.00;1.22;0
2;industrial_complex;1640.00;11.10;1844.00;5.34;0
2;industrial_complex;1660.00;13.10;1895.00;5.45;0
2;industrial_complex;1717.00;10.88;1895.00;3.29;0
2;industrial_complex;1722.00;12.88;1850.00;5.95;0
2;air_base;1672.00;24.80;1866.00;2.33;0
2;naval_base;1715.00;10.32;1825.00;0.79;4329
2;naval_base;1633.00;9.85;1857.00;-2.03;4572
2;naval_base;1721.00;10.80;1894.00;-4.39;4696
2;naval_base;1704.00;9.85;1817.00;0.24;4647
2;naval_base;1660.00;10.32;1818.00;-0.32;4647
2;naval_base;1731.00;10.32;1853.00;1.57;4329
2;naval_base;1701.00;10.80;1908.00;-3.14;4696
2;naval_base;1649.00;10.88;1899.00;-2.16;3627
2;naval_base;1637.00;9.85;1885.00;-3.14;3627
2;naval_base;1686.00;9.85;1812.00;-0.46;4647
2;naval_base;1645.00;9.85;1896.00;-2.68;3627
2;naval_base;1640.00;9.85;1837.00;-0.79;4572
2;naval_base;1727.00;10.80;1884.00;1.57;4696
2;naval_base;1727.00;10.88;1842.00;1.57;4329
2;naval_base;1654.00;10.32;1822.00;-0.59;4647
2;naval_base;1659.00;10.80;1907.00;-2.68;3627
2;naval_base;1732.00;10.80;1867.00;1.25;4329
2;naval_base;1672.00;9.50;1813.00;0.00;4647
2;naval_base;1635.00;9.85;1848.00;-1.57;4572
2;naval_base;1669.00;10.95;1910.00;-3.46;3627
2;naval_base;1710.00;10.80;1903.00;-3.93;4696
2;naval_base;1688.00;10.80;1912.00;-3.00;4696
2;naval_base;1643.00;9.85;1832.00;-0.79;4572
2;naval_base;1686.00;10.80;1913.00;-3.70;4696
2;naval_base;1633.00;9.85;1869.00;-1.45;4572
2;bunker;1687.00;21.73;1883.00;3.52;0
2;bunker;1729.00;11.35;1863.00;5.08;0
2;bunker;1664.00;13.10;1828.00;2.92;0
2;bunker;1655.00;20.90;1863.00;5.58;0
2;bunker;1710.00;19.45;1869.00;1.96;0
2;bunker;1698.00;11.03;1817.00;4.98;0
2;bunker;1658.00;11.48;1901.00;6.19;0
2;bunker;1666.00;23.85;1856.00;4.03;0
2;bunker;1658.00;19.73;1876.00;0.41;0
2;bunker;1671.00;23.60;1850.00;1.97;0
2;bunker;1683.00;11.68;1906.00;4.63;0
2;bunker;1657.00;12.35;1830.00;2.47;0
2;bunker;1677.00;19.83;1835.00;5.14;0
2;bunker;1702.00;21.20;1845.00;0.41;0
2;bunker;1701.00;16.63;1890.00;4.54;0
2;bunker;1693.00;23.35;1870.00;0.92;0
2;bunker;1680.00;12.65;1821.00;2.48;0
2;bunker;1656.00;18.77;1848.00;5.14;0
2;bunker;1704.00;22.18;1862.00;2.98;0
2;bunker;1670.00;18.73;1890.00;4.19;0
2;bunker;1649.00;13.48;1843.00;0.92;0
2;bunker;1640.00;11.95;1856.00;3.59;0
2;bunker;1694.00;19.00;1888.00;6.25;0
2;bunker;1699.00;11.82;1902.00;2.64;0
2;bunker;1671.00;24.20;1873.00;5.65;0
2;bunker;1652.00;12.95;1838.00;2.04;0
2;bunker;1644.00;10.88;1893.00;4.70;0
2;bunker;1687.00;23.40;1842.00;2.54;0
2;bunker;1677.00;25.10;1858.00;4.10;0
2;bunker;1673.00;15.03;1898.00;0.48;0
2;bunker;1704.00;12.73;1827.00;3.15;0
2;bunker;1643.00;12.57;1875.00;6.16;0
2;bunker;1649.00;16.35;1856.00;1.09;0
2;bunker;1718.00;14.50;1872.00;5.21;0
2;bunker;1708.00;11.80;1896.00;1.59;0
2;bunker;1713.00;16.77;1848.00;3.15;0
2;bunker;1663.00;19.68;1884.00;0.99;0
2;bunker;1717.00;11.23;1891.00;3.66;0
2;bunker;1691.00;13.85;1824.00;0.04;0
2;bunker;1702.00;19.60;1881.00;1.60;0
2;bunker;1728.00;11.35;1857.00;5.72;0
2;bunker;1647.00;14.25;1875.00;0.65;0
2;bunker;1698.00;22.85;1851.00;4.77;0
2;bunker;1716.00;16.80;1861.00;0.04;0
2;bunker;1690.00;24.20;1860.00;4.17;0
2;bunker;1639.00;11.03;1844.00;5.37;0
2;bunker;1640.00;11.10;1883.00;3.21;0
2;bunker;1682.00;25.00;1867.00;6.23;0
2;bunker;1676.00;15.45;1898.00;1.16;0
2;bunker;1714.00;12.35;1834.00;5.28;0
2;bunker;1719.00;12.28;1841.00;0.55;0
2;bunker;1707.00;11.10;1903.00;3.22;0
2;bunker;1690.00;17.93;1892.00;5.88;0
2;bunker;1662.00;19.25;1843.00;3.73;0
2;bunker;1665.00;10.95;1908.00;3.83;0
2;bunker;1661.00;11.60;1824.00;1.67;0
2;bunker;1668.00;19.65;1840.00;4.33;0
2;bunker;1711.00;15.60;1841.00;0.71;0
2;bunker;1661.00;17.23;1887.00;3.73;0
2;bunker;1641.00;11.95;1851.00;0.11;0
2;bunker;1690.00;15.25;1827.00;2.78;0
2;bunker;1679.00;24.20;1876.00;5.44;0
2;bunker;1702.00;19.00;1839.00;2.17;0
2;bunker;1728.00;11.10;1877.00;4.84;0
2;bunker;1699.00;12.57;1824.00;1.23;0
2;bunker;1673.00;11.10;1908.00;2.78;0
2;coastal_bunker;1731.00;10.32;1853.00;1.57;0
2;coastal_bunker;1726.00;10.80;1886.00;-4.39;0
2;coastal_bunker;1688.00;10.80;1912.00;-3.00;0
2;coastal_bunker;1636.00;10.32;1845.00;-1.57;0
2;coastal_bunker;1665.00;10.32;1910.00;-2.68;0
2;coastal_bunker;1726.00;10.32;1839.00;1.57;0
2;coastal_bunker;1667.00;10.80;1910.00;-3.46;0
2;coastal_bunker;1660.00;9.50;1817.00;-0.32;0
2;coastal_bunker;1632.00;9.85;1862.00;-2.03;0
2;coastal_bunker;1706.00;10.80;1906.00;-3.14;0
2;coastal_bunker;1634.00;10.80;1872.00;-0.98;0
2;coastal_bunker;1708.00;9.85;1820.00;0.24;0
2;coastal_bunker;1727.00;10.88;1883.00;1.57;0
2;coastal_bunker;1694.00;9.85;1814.00;-0.46;0
2;coastal_bunker;1713.00;10.80;1902.00;-3.93;0
2;coastal_bunker;1643.00;10.32;1893.00;-2.68;0
2;coastal_bunker;1638.00;10.32;1840.00;-0.79;0
2;coastal_bunker;1732.00;10.80;1861.00;1.25;0
2;coastal_bunker;1647.00;10.32;1828.00;-0.79;0
2;coastal_bunker;1672.00;9.50;1813.00;0.00;0
2;coastal_bunker;1646.00;10.80;1897.00;-2.16;0
2;coastal_bunker;1719.00;10.80;1829.00;0.79;0
2;coastal_bunker;1633.00;9.85;1869.00;-1.45;0
2;coastal_bunker;1653.00;9.85;1822.00;-0.59;0
2;coastal_bunker;1684.00;10.80;1913.00;-3.50;0
2;dockyard;1660.00;10.32;1908.00;-2.68;0
2;anti_air_building;1696.00;23.08;1867.00;0.35;0
2;anti_air_building;1687.00;22.80;1840.00;4.47;0
2;anti_air_building;1679.00;11.35;1817.00;0.85;0
2;synthetic_refinery;1668.00;24.70;1859.00;3.87;0
2;radar_station;1683.00;25.10;1863.00;0.36;0
2;rocket_site;1723.00;11.03;1836.00;2.92;0
2;nuclear_reactor;1633.00;10.80;1865.00;5.58;0
3;arms_factory;2248.00;22.10;1816.00;0.11;0
3;arms_factory;2278.00;13.32;1811.00;2.78;0
3;arms_factory;2269.00;19.60;1817.00;5.44;0
3;arms_factory;2230.00;11.48;1881.00;2.17;0
3;arms_factory;2250.00;12.10;1797.00;3.38;0
3;arms_factory;2251.00;11.10;1792.00;1.22;0
3;industrial_complex;2289.00;13.70;1840.00;5.34;0
3;industrial_complex;2247.00;11.10;1886.00;5.45;0
3;industrial_complex;2230.00;18.00;1817.00;3.29;0
3;industrial_complex;2226.00;19.68;1824.00;5.95;0
3;industrial_complex;2238.00;22.60;1859.00;2.33;0
3;industrial_complex;2284.00;15.10;1848.00;3.89;0
3;air_base;2265.00;23.08;1830.00;1.73;0
3;naval_base;2291.00;10.80;1867.00;-4.12;4144
3;naval_base;2205.00;9.50;1816.00;-1.11;4775
3;naval_base;2296.00;10.95;1854.00;-4.43;4144
3;naval_base;2266.00;9.85;1792.00;0.38;3935
3;naval_base;2257.00;9.85;1790.00;0.20;3935
3;naval_base;2276.00;10.80;1882.00;-4.12;4041
3;naval_base;2244.00;10.32;1790.00;0.00;3935
3;naval_base;2273.00;10.80;1883.00;-3.52;4041
3;naval_base;2212.00;9.85;1807.00;-1.77;4775
3;naval_base;2202.00;10.32;1853.00;-2.03;4775
3;naval_base;2225.00;9.50;1795.00;-0.79;3935
3;naval_base;2260.00;10.80;1888.00;-3.31;4041
3;naval_base;2298.00;10.95;1844.00;-3.52;4144
3;naval_base;2246.00;10.80;1890.00;-3.52;4041
3;naval_base;2202.00;9.85;1823.00;-2.03;4775
3;naval_base;2281.00;10.32;1801.00;1.37;3856
3;naval_base;2199.00;9.85;1844.00;-1.57;4775
3;naval_base;2215.00;10.32;1876.00;-1.89;4654
3;naval_base;2292.00;10.95;1816.00;1.33;3856
3;naval_base;2220.00;10.32;1880.00;-2.16;4654
3;naval_base;2200.00;9.85;1833.00;-1.89;4775
3;naval_base;2289.00;10.88;1868.00;-4.12;4041
3;naval_base;2290.00;10.88;1812.00;0.79;3856
3;naval_base;2209.00;10.32;1869.00;-2.58;4654
3;bunker;2232.00;21.88;1857.00;5.08;0
3;bunker;2280.00;11.23;1872.00;2.92;0
3;bunker;2226.00;17.23;1818.00;5.58;0
3;bunker;2287.00;11.65;1861.00;1.96;0
3;bunker;2271.00;20.50;1822.00;4.98;0
3;bunker;2291.00;12.43;1828.00;6.19;0
3;bunker;2209.00;13.03;1845.00;4.03;0
3;bunker;2234.00;16.68;1811.00;0.41;0
3;bunker;2250.00;20.65;1865.00;1.97;0
3;bunker;2221.00;20.20;1840.00;4.63;0
3;bunker;2223.00;18.77;1825.00;2.47;0
3;bunker;2275.00;16.13;1815.00;5.14;0
3;bunker;2263.00;23.15;1842.00;0.41;0
3;bunker;2259.00;16.18;1872.00;4.54;0
3;bunker;2242.00;12.80;1800.00;0.92;0
3;bunker;2250.00;15.70;1875.00;2.48;0
3;bunker;2226.00;12.95;1872.00;5.14;0
3;bunker;2246.00;25.20;1837.00;2.98;0
3;bunker;2240.00;25.20;1838.00;4.19;0
3;bunker;2211.00;11.65;1862.00;0.92;0
3;bunker;2277.00;11.10;1801.00;3.59;0
3;bunker;2221.00;11.65;1806.00;6.25;0
3;bunker;2214.00;10.80;1873.00;2.64;0
3;bunker;2256.00;12.35;1881.00;5.65;0
3;bunker;2298.00;10.95;1837.00;2.04;0
3;bunker;2204.00;11.35;1833.00;4.70;0
3;bunker;2249.00;23.25;1819.00;2.54;0
3;bunker;2209.00;11.48;1862.00;4.10;0
3;bunker;2205.00;10.80;1820.00;0.48;0
3;bunker;2220.00;14.38;1862.00;3.15;0
3;bunker;2248.00;23.00;1857.00;6.16;0
3;bunker;2227.00;11.70;1877.00;1.09;0
3;bunker;2255.00;24.60;1830.00;5.21;0
3;bunker;2263.00;15.80;1807.00;1.59;0
3;bunker;2279.00;13.93;1863.00;3.15;0
3;bunker;2288.00;14.25;1839.00;0.99;0
3;bunker;2269.00;20.68;1854.00;3.66;0
3;bunker;2269.00;13.03;1804.00;0.04;0
3;bunker;2249.00;10.95;1791.00;1.60;0
3;bunker;2277.00;19.50;1832.00;5.72;0
3;bunker;2242.00;11.35;1885.00;0.65;0
3;bunker;2233.00;22.75;1826.00;4.77;0
3;bunker;2258.00;11.65;1795.00;0.04;0
3;bunker;2222.00;15.38;1818.00;4.17;0
3;bunker;2229.00;10.80;1795.00;5.37;0
3;bunker;2273.00;21.35;1835.00;3.21;0
3;bunker;2223.00;12.80;1810.00;6.23;0
3;bunker;2238.00;19.83;1865.00;1.16;0
3;bunker;2217.00;16.52;1829.00;5.28;0
3;bunker;2266.00;11.48;1882.00;0.55;0
3;bunker;2287.00;14.15;1845.00;3.22;0
3;bunker;2232.00;23.75;1833.00;5.88;0
3;bunker;2205.00;10.95;1822.00;3.73;0
3;bunker;2255.00;22.27;1816.00;3.83;0
3;bunker;2237.00;24.13;1851.00;1.67;0
3;bunker;2276.00;19.18;1849.00;4.33;0
3;bunker;2243.00;24.80;1834.00;0.71;0
3;bunker;2215.00;13.48;1822.00;3.73;0
3;bunker;2279.00;10.80;1877.00;0.11;0
3;bunker;2285.00;11.78;1814.00;2.78;0
3;coastal_bunker;2292.00;10.95;1816.00;1.33;0
3;coastal_bunker;2267.00;10.80;1886.00;-3.52;0
3;coastal_bunker;2238.00;10.80;1888.00;-3.52;0
3;coastal_bunker;2199.00;9.50;1835.00;-1.89;0
3;coastal_bunker;2298.00;10.95;1834.00;1.57;0
3;coastal_bunker;2298.00;10.88;1848.00;-4.43;0
3;coastal_bunker;2231.00;9.85;1793.00;-0.79;0
3;coastal_bunker;2279.00;10.80;1879.00;-4.12;0
3;coastal_bunker;2202.00;9.85;1854.00;-2.03;0
3;coastal_bunker;2261.00;9.85;1791.00;0.20;0
3;coastal_bunker;2206.00;9.50;1815.00;-1.11;0
3;coastal_bunker;2211.00;9.85;1808.00;-1.77;0
3;coastal_bunker;2281.00;10.32;1801.00;1.37;0
3;coastal_bunker;2273.00;10.95;1797.00;0.38;0
3;coastal_bunker;2209.00;10.32;1869.00;-2.58;0
3;coastal_bunker;2220.00;10.80;1879.00;-1.89;0
3;coastal_bunker;2290.00;10.32;1811.00;0.79;0
3;coastal_bunker;2291.00;10.80;1867.00;-4.12;0
3;coastal_bunker;2200.00;9.85;1832.00;-2.03;0
3;coastal_bunker;2222.00;10.80;1881.00;-2.16;0
3;coastal_bunker;2288.00;10.80;1871.00;-4.12;0
3;coastal_bunker;2242.00;9.85;1790.00;0.00;0
3;coastal_bunker;2201.00;9.85;1852.00;-1.57;0
3;coastal_bunker;2260.00;10.80;1888.00;-3.31;0
3;dockyard;2266.00;9.85;1792.00;0.38;0
3;anti_air_building;2275.00;15.23;1864.00;3.96;0
3;anti_air_building;2204.00;10.95;1856.00;0.34;0
3;anti_air_building;2278.00;16.63;1855.00;3.36;0
3;synthetic_refinery;2269.00;19.85;1857.00;4.57;0
3;radar_station;2249.00;25.20;1840.00;2.30;0
3;rocket_site;2242.00;11.60;1795.00;0.25;0
3;nuclear_reactor;2286.00;11.48;1812.00;0.35;0
4;arms_factory;1335.00;21.43;1836.00;5.44;0
4;arms_factory;1336.00;17.23;1850.00;2.17;0
4;arms_factory;1402.00;12.07;1817.00;3.38;0
4;arms_factory;1347.00;12.20;1869.00;1.22;0
4;arms_factory;1356.00;23.02;1846.00;5.34;0
4;arms_factory;1330.00;19.48;1827.00;5.45;0
4;industrial_complex;1372.00;19.70;1851.00;3.29;0
4;industrial_complex;1343.00;20.30;1808.00;5.95;0
4;industrial_complex;1317.00;12.35;1833.00;2.33;0
4;industrial_complex;1364.00;17.93;1796.00;3.89;0
4;industrial_complex;1399.00;13.55;1824.00;1.73;0
4;industrial_complex;1352.00;12.43;1787.00;4.40;0
4;air_base;1400.00;11.35;1805.00;0.78;0
4;naval_base;1398.00;10.80;1859.00;-4.39;4622
4;naval_base;1370.00;10.32;1779.00;0.79;4758
4;naval_base;1364.00;9.85;1777.00;0.46;4758
4;naval_base;1348.00;10.80;1876.00;-2.68;4143
4;naval_base;1367.00;10.80;1877.00;-3.46;4143
4;naval_base;1310.00;10.32;1833.00;-1.25;3476
4;naval_base;1353.00;10.80;1877.00;-3.14;4143
4;naval_base;1340.00;10.32;1782.00;-0.36;4758
4;naval_base;1314.00;10.80;1847.00;-1.25;3476
4;naval_base;1383.00;10.80;1784.00;0.79;4437
4;naval_base;1335.00;10.80;1871.00;-2.82;4143
4;naval_base;1328.00;9.50;1788.00;0.00;4758
4;naval_base;1407.00;10.88;1840.00;-4.25;4622
4;naval_base;1389.00;9.85;1787.00;0.79;4437
4;naval_base;1401.00;10.32;1800.00;0.98;3821
4;naval_base;1406.00;10.95;1842.00;-4.33;4622
4;naval_base;1312.00;9.50;1810.00;-1.57;3476
4;naval_base;1409.00;10.80;1825.00;1.25;3821
4;naval_base;1349.00;10.32;1779.00;-0.59;4758
4;naval_base;1389.00;10.80;1867.00;-3.93;4622
4;naval_base;1316.00;10.80;1851.00;-1.89;3476
4;naval_base;1381.00;10.80;1873.00;-3.46;4622
4;naval_base;1317.00;9.50;1800.00;-0.98;4758
4;naval_base;1406.00;10.95;1813.00;1.11;3821
4;naval_base;1316.00;10.32;1804.00;-1.03;4758
4;naval_base;1327.00;10.80;1865.00;-2.55;4143
4;naval_base;1309.00;9.50;1823.00;-1.57;3476
4;bunker;1360.00;22.90;1806.00;6.19;0
4;bunker;1330.00;15.70;1809.00;4.03;0
4;bunker;1338.00;16.93;1804.00;0.41;0
4;bunker;1364.00;12.65;1786.00;1.97;0
4;bunker;1350.00;16.73;1796.00;4.63;0
4;bunker;1362.00;16.08;1862.00;2.47;0
4;bunker;1354.00;24.80;1830.00;5.14;0
4;bunker;1355.00;11.65;1872.00;0.41;0
4;bunker;1398.00;14.25;1829.00;4.54;0
4;bunker;1375.00;11.63;1785.00;0.92;0
4;bunker;1319.00;11.48;1850.00;2.48;0
4;bunker;1379.00;22.10;1816.00;5.14;0
4;bunker;1324.00;15.25;1822.00;2.98;0
4;bunker;1388.00;11.10;1863.00;4.19;0
4;bunker;1370.00;23.90;1828.00;0.92;0
4;bunker;1357.00;13.93;1866.00;3.59;0
4;bunker;1388.00;12.23;1857.00;6.25;0
4;bunker;1394.00;11.03;1794.00;2.64;0
4;bunker;1370.00;12.80;1866.00;5.65;0
4;bunker;1360.00;24.85;1830.00;2.04;0
4;bunker;1346.00;11.35;1872.00;4.70;0
4;bunker;1341.00;21.08;1811.00;2.54;0
4;bunker;1385.00;20.40;1829.00;4.10;0
4;bunker;1393.00;15.95;1816.00;0.48;0
4;bunker;1385.00;18.65;1841.00;3.15;0
4;bunker;1312.00;10.95;1835.00;6.16;0
4;bunker;1351.00;23.90;1843.00;1.09;0
4;bunker;1341.00;24.23;1829.00;5.21;0
4;bunker;1397.00;11.10;1799.00;1.59;0
4;bunker;1323.00;15.05;1829.00;3.15;0
4;bunker;1351.00;20.27;1853.00;0.99;0
4;bunker;1387.00;12.50;1796.00;3.66;0
4;bunker;1395.00;15.38;1831.00;0.04;0
4;bunker;1346.00;20.38;1851.00;1.60;0
4;bunker;1385.00;11.35;1789.00;5.72;0
4;bunker;1355.00;24.75;1817.00;0.65;0
4;bunker;1324.00;12.73;1808.00;4.77;0
4;bunker;1338.00;11.10;1786.00;0.04;0
4;bunker;1311.00;10.95;1828.00;4.17;0
4;bunker;1381.00;16.45;1853.00;5.37;0
4;bunker;1339.00;12.35;1864.00;3.21;0
4;bunker;1367.00;19.25;1854.00;6.23;0
4;bunker;1393.00;12.80;1849.00;1.16;0
4;bunker;1404.00;11.65;1831.00;5.28;0
4;bunker;1374.00;22.95;1835.00;0.55;0
4;bunker;1327.00;11.68;1800.00;3.22;0
4;bunker;1369.00;21.27;1848.00;5.88;0
4;bunker;1342.00;14.10;1795.00;3.73;0
4;bunker;1378.00;12.73;1863.00;3.83;0
4;bunker;1336.00;20.13;1813.00;1.67;0
4;bunker;1379.00;17.40;1801.00;4.33;0
4;bunker;1327.00;11.95;1855.00;0.71;0
4;bunker;1333.00;12.80;1798.00;3.73;0
4;bunker;1333.00;10.88;1869.00;0.11;0
4;bunker;1328.00;17.63;1835.00;2.78;0
4;bunker;1320.00;12.43;1841.00;5.44;0
4;bunker;1401.00;11.35;1848.00;2.17;0
4;bunker;1315.00;10.88;1809.00;4.84;0
4;bunker;1361.00;15.05;1791.00;1.23;0
